path,species,health,joint_label,group_id,split
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210622.jpg,mango,anthracnose,Mango_Anthracnose,phash_b9f813f8c270c026e40736cf13e199b869187618b661c361c9bf7c8ebec51fe1,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153554 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_bd00c17f8f143a0762f06d8fcb0e9e70b1d72796603e4fe958835396b4358769,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204657.jpg,mango,anthracnose,Mango_Anthracnose,phash_ba09e3cece789c0b11f3f87207c6639c2639e6703867c3c6ccce1cc6c7181f39,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_215028.jpg,mango,anthracnose,Mango_Anthracnose,phash_89cee723d135d6720cc82929b52596c6dadee938a5793cc4728693038de9ecdc,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_134403 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f1a798f3de38cf1c6f06671b938fb3077987698398c5a4c34e61b261d33121b0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153423 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e5b9ad89cc619266330696b09cb1c78d3ccd658367322cedc9c94b3b6b265969,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_165134 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_a9299e94cedae56932b4985a0c2d26961bcaede4e370f19868cff0679c356c1a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222109.jpg,mango,anthracnose,Mango_Anthracnose,phash_b1b0e1d89ccce3e60cc7f131c6672337cce388cdcc6230e6ce66cf1e8703e70c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_170212 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b5ade5adc9249a523252f6d260da63ed4f6d6c29682501b6b3b6b384160eb27b,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153352 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e4b29369d99c6cd6366b3b2d33268993ccc9ce646626333333999999cccc8c66,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222900.jpg,mango,anthracnose,Mango_Anthracnose,phash_b3cedc718c3be64c430673c719b338c89c6c066cdf323b36e619678c9986f0c6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_205401.jpg,mango,anthracnose,Mango_Anthracnose,phash_be20c3c2c1be706d3e40c9d2e03c360f1fc199b8e65eb24f39a00ef6c6cb713d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222914.jpg,mango,anthracnose,Mango_Anthracnose,phash_bbbff88180fc9f74382661ff4fd09c00b07f6fe05000b3efac1cac584be35207,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_165851 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b03c9878ce076787b3c349b136dc986e6c33b6394c1892266d9ea6cf93276d89,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210756.jpg,mango,anthracnose,Mango_Anthracnose,phash_ace40cc9844fe236f33297b0c1d990998c9943f491fe5c3e1f021be14e7b3b2f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204737.jpg,mango,anthracnose,Mango_Anthracnose,phash_b700d3fc1bec6d37969bc9a0d8273492fb490493b82ce25b1d26db0b161ee365,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_205429.jpg,mango,anthracnose,Mango_Anthracnose,phash_b078e647c360d264cf9f8f36cf1c9c39ccf91871cc316ce1cce318c344ce38e6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140551 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b1cf32c74e30cf3898c70cc363cc330c333367318d999ccfccc5ce6c33267333,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_133426 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ff973aa1845ec54e013940357eaf3f9a4762b0619d15c09ef05e5fa227e8311d,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222055.jpg,mango,anthracnose,Mango_Anthracnose,phash_ab5616f595a9e50ad2d6ca74d72cc84b0072b5accc84c4b565fd37d22f1072dc,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_134649 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e8ec319898e8ce77cd3b666ece936619b66cc622c639cb39c64cc7989198664c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_215410.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf6ee162cb52d3d20e40dcb519e5f9c0939bdb1ecb1c1871d8318863c3c79329,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_171148 - Copy - Copy - Copy (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ef8fc0729c70b98d63a34e701c04e1ef8b8cb418a5734fc6589c65b18d039aff,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204253.jpg,mango,anthracnose,Mango_Anthracnose,phash_ae6240008000b31f3fff5cf9f5106e4740af91bbbf702ee5c0aa771a6dd740bd,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222519.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf22e3ccd80f1f91d8dc344fc8cc981f0ee6666c0c6637731f72333c36711838,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_214901.jpg,mango,anthracnose,Mango_Anthracnose,phash_f132ce8a9c59b1368a8e32b9852334cf66cc1da9c52b3cd2c535bd66a532ad6c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162745 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_fd011e009ed0c9fae1ecd0ff6a1fb30d7981bcc01e782d0e9e254b308f9857cd,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140350 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f4968b69db692496cd26db6934dbcda6c32c30db3c69c70c09921869634dcdb6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_165710 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b27ce7c9cc1d9932c86699cecb1c98e6d99899b3c99c99b9c98e1939e3833230,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_170724 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e63666b399c833598ce7334cce4931a6ce6c39c9c66518e6e32c1ce7638c1c79,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_214939.jpg,mango,anthracnose,Mango_Anthracnose,phash_ad423d0394afc0bfe05e92f88b70c96ac3e5c1e1cda38c96c986699b869bce0f,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_170712 - Copy - Copy - Copy (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_dff8a554d0036a7f37fc1b40c48bc27f0d784e80f24b30758ddacf21631630dd,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_211855.jpg,mango,anthracnose,Mango_Anthracnose,phash_b1e3fcf18e1ce31e39c3cc610630f39c0ccece733939744cc386c789e6663133,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_134556 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e5254d6d9a4b92d29396b23496f136b74ccc71994dbd69b9492799ad96642524,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204519.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf8224828045c0155a2d5fea03fe28b73c0597c0f3fe4aefca6f857525f45cb8,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_134908 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ee9badb6916410494a9b2fb63da4d41dc25202e07fed3f373515ccccc2ca23a3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_221941.jpg,mango,anthracnose,Mango_Anthracnose,phash_b38ef8c68cb3e698cecccb18ccce2463dce13666ce64e6332363cc6433338473,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_212435.jpg,mango,anthracnose,Mango_Anthracnose,phash_bc1ee1c48b619c0f34b6e1c01f4db27e94f29d87633d6f78584391e7978c1819,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_211128.jpg,mango,anthracnose,Mango_Anthracnose,phash_a1e54d2c986992cbcd9a3326a65834d326b6c4cf3c9bcce4999d9b3192c6b633,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210550.jpg,mango,anthracnose,Mango_Anthracnose,phash_b64c99b3cce4e6d9e326f0661d133fcd1fe60ee60e39e71f830fc1816098f044,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_170723 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e636e42698cc33dac61a3863c6ce3c98c2671eccc2d91e6ee1c38e1e3361c39f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204928.jpg,mango,anthracnose,Mango_Anthracnose,phash_b999ce66c739f1f8dc0ef1871c730f180786c731c1cef0e3f0380c3e1e1c0f8e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153453 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_fc45bc4183a8c3a2e4767c577f191b89a6e0b0f4d175c91f4e8a668236e0b579,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_165144 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_a338d9b3cce764d999cc666d19986333d9912666646766669b3389989999ccc9,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153406 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f01fe2d9ced99c4f91bec3223827b1e8c619c6e3d8c6187ef1a0831e7e3820e3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162804 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f095381b9d4acea467e261f2b0f8583c2d1fbd071c874e61a770d338d19c61cf,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222904.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf6af1c384905fb17f78e0c787e01f387894e0c5076b3e20b81451fd67c3ee02,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153322 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ab52e37cd4a5bc832bdac37cd421bc230bde42d47621ad6b986612946798ed78,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204727.jpg,mango,anthracnose,Mango_Anthracnose,phash_a8120a449681c53f4d6d5282c2a6212d295d55d355ae1faf9adbded4cf351b5b,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_133205 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ff82407f95593d11e03ec7e03c07e95d8b58fa13047e2bc0e29f0cb8f1b10757,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_221404.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf0cdaf2c07f32439f906c6cc63773c9d8f636191b626497d24360389b8e0e63,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140521 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b23e2348c7c38c1f183e31e46387261d4c79c9e3c9871b0ed878f3d9361b3673,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_152941 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f1996667ce7e7c99cc93c99c19b1731133863331ce66c3068e3c986339e38636,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_215010.jpg,mango,anthracnose,Mango_Anthracnose,phash_b23fc199c664cf038cc9dc7c98d1b9919983d99fd3861b1ebb1c3330e3311b61,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162016 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e95a695b878197a994ac38b66ad44bd3c743350a2d28c9e9dac592973696a736,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_205217.jpg,mango,anthracnose,Mango_Anthracnose,phash_be00cd8f907fc6dac1bac72dc9b0e73667c1603676c936d81bc43360f80f1b64,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_211538.jpg,mango,anthracnose,Mango_Anthracnose,phash_fc2b8bd592e43c0b435bd5b03d85aa5b6632c5e5905b2f16cb61748f15869971,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210626.jpg,mango,anthracnose,Mango_Anthracnose,phash_be801f009f30ce98c664e366f113fc9bec4df30471a271d1d8ed9c7e0c3e064f,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140327 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f66c8e26d9b330d9ccc99b263336ccd9cc273364cc99cc33336ccc99cd133264,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_223011.jpg,mango,anthracnose,Mango_Anthracnose,phash_b898e38cc672e787c71cccecce0e3e38c0f08e613313723bcc70e3c70e33e1f8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_161628 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b369e30dc60d9c390e339c63c0c7c6633c4ec78c38f3f3869cc6b38cd33198e6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140526 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_a1b631ff9a4bcf3f65b4637b304b98356c84ee06d703cf01679033c818e42cf6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_152946 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_fd07403ec6f09c03319e67f04e2758eed388971ba4f26c446b75dbc1d20f14f8,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_165904 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b393cc5c98c7332c664d64d34ce6999c9931b31b9273926c964d64dd6c9369b2,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_152913 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e5c18b3a9a523494cd2d9b6972db87963c74cdc33b2ee2680d833836c3e13a1f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162011 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_a4c6326d9999c99899b36d9312696536324d64a69a4dc9b626496db69b9b0cf7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_212541.jpg,mango,anthracnose,Mango_Anthracnose,phash_b88c189cc673e1ee399c0719c3d070f0cc79ce4781e3c671f70ef1c7c0f0e0fc,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_214124.jpg,mango,anthracnose,Mango_Anthracnose,phash_b93f9e7692d478719b0be5a5193de6960191b0c94c98796d8e6cd3a4c6dac186,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_140320 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e39c91cc4ce7667393396d8cb666db316d8892c4692a949d6b66b5a95acc2523,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210343.jpg,mango,anthracnose,Mango_Anthracnose,phash_ad2296d9c037694b9e9567f0185ec5376380d0d8672d99c70fb1c3cec867e239,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204450.jpg,mango,anthracnose,Mango_Anthracnose,phash_b653e0db8dc31b36d86499ccc3119d3e3138dc63998fd331966ef2090be1d986,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210425.jpg,mango,anthracnose,Mango_Anthracnose,phash_b8dcf1c1c71fce3c1ce0c7070e7371f13319e0f119c7c38ccc381c67e3e30e31,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210419.jpg,mango,anthracnose,Mango_Anthracnose,phash_b0f0e787ce0ed8e419c7d32d926d264c667966e36cc60cdce6c43cd88499d993,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153413 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_eb3494c394cb6b346c9385eb7b2c7c9585a9a36c1c97752963789c971c856358,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_205000.jpg,mango,anthracnose,Mango_Anthracnose,phash_a8912841d428952e1f8f7af57a74e076250a658bc7ad9ee59c14f85e617b03eb,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_170355 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f0dbc69bccb219a6632c2e6141cf2e1860e1c71b3073a6c698dc9399327fe667,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_212030.jpg,mango,anthracnose,Mango_Anthracnose,phash_eeaad00f8375cefc65000e7f8da9886a5cad99f001a6c9c318973f1eb79c5998,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204652.jpg,mango,anthracnose,Mango_Anthracnose,phash_aae4f6569119e3a12fe69c56d00862a327f79d4cfa88d0b3c935256eb6ca9a51,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153330 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_a856ebd487a9342965abc9d29b563e1de0f03b83660fcc3c19e1734b465e3cb0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204108.jpg,mango,anthracnose,Mango_Anthracnose,phash_bb3cc6e1c48c3a3607f039d1cc3fc4cc0f33173778d8e3860ee78738272671c9,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153247 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b20ce26cccf39cb371b6c7cc3c8d73396673e0e60e0e18f0c1cccf1d38f13183,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_214253.jpg,mango,anthracnose,Mango_Anthracnose,phash_bfff38f9a018e12087e787979fa4c7a05a03da07a85d9a03cd46197c94e83d6a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_214521.jpg,mango,anthracnose,Mango_Anthracnose,phash_a21c02bfd0e795672d5c2b5c0ebd06a841ead9c2dcd5f115d31d1fae2623e323,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210747.jpg,mango,anthracnose,Mango_Anthracnose,phash_a3176010cddd9e9bb0ff95ecb906c31e3e1830f1c765586d6dc36c4e60cc6519,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_152906 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b31b3198cc69c7399ccc66673317acc63333399933333198333ccc71dccc7326,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210948.jpg,mango,anthracnose,Mango_Anthracnose,phash_b6002490c03ec9699b613f48ec063cb635fc66d8f2491b6793e7cf99cc1b1b6e,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222722.jpg,mango,anthracnose,Mango_Anthracnose,phash_bf30e3c7c0d9fc0127643c7f13f3c3f8f88fe0110e763f0e3331389f63c00c64,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_222050.jpg,mango,anthracnose,Mango_Anthracnose,phash_aabd2fab9d42ed54a55093ad5cadb463d03bc6acb6463a1590f593f4db82900a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210545.jpg,mango,anthracnose,Mango_Anthracnose,phash_ad25eda5999eb292e6328c66384cc6491c19f16707edfc9961b70f66f01807f2,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204256.jpg,mango,anthracnose,Mango_Anthracnose,phash_a1ce6346d63194a92d4e6b52f3f534accc289e5233d763bce8691cca8714dd25,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_161718 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_8bf8d32094012fff6bfed080b5002bfd4aba5402fd518afd92aa75426d55c2bd,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_171202 - Copy - Copy - Copy (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_eaa84aaadaaa94a8357ac7539e9434b4c5a19f3a707685e5bd2d6049cdd93923,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_215401.jpg,mango,anthracnose,Mango_Anthracnose,phash_b4b2da6d8349f24d49e5e661939e6db064652764d272193cc3c320f4e716bb66,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_211840.jpg,mango,anthracnose,Mango_Anthracnose,phash_aee7b745d11e6a322d45958ccada6a73352e11888ad1b77755aeee8932541952,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162605 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ec4cd9329191b766924db6cc925b66db69736ddb6932692d6d242d24a5a495a4,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162650 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e6c7cc70998693389653339664e46d996d27698dce339b969232b6e69234b2cc,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_165908 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_ebfbfe00d5552f407afef580815dda0212be7d01c1559694d3fa7f422015e0ad,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/20211011_160206 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e800800080007e6041ffc8013f6f93ffc86b7f038b9f8c7a71f3ebcf4e6d99f3,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_210209.jpg,mango,anthracnose,Mango_Anthracnose,phash_afcde0459a9432b464270d6bce4a98dab3b6162c64df4da4498d5b3b926296cf,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20240506_204526.jpg,mango,anthracnose,Mango_Anthracnose,phash_a00030008741c7fc69ff390f3d077621b270f8ffcf5f870395a14cecb25eb31f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_162509 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_e49996c9936b89259b64d9361924d9361936d9365993872666c9b4b24edb6c9d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_170415 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_afefd7abc409c8003b763ff785d7c05068003da297fb82eb4828ec00afb033fd,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_170214 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_f26dc64d1c7899c7991e93319b27646666ce66c966c964cd0e4c9b2c9b369932,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Mango_Anthracnose/IMG_20211011_153301 (Custom).jpg,mango,anthracnose,Mango_Anthracnose,phash_b199f8cccf8ce387ce72ce389ce3c0f131c69cc7338e18c6313839cc38c7cccc,val
