image_path,plant,class,label,folder
dataset\Raw_dataset\Guava_Healthy\Healthy (555).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_8.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153423 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_164334 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_133554 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_171156 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_210.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205417.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211354.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_4.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144015.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (962).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_160834 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(9).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (38).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205502.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144345.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(186).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221700.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221233.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1477).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(109).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_282.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_125059 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(95).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(75).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (342).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155249 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(260).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_214606.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (330).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155358 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (30).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153045 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221315.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_160602 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_162219 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(353).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215309.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(12).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (466).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_36.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_152923 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1331).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (150).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_210910.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211102.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_212559.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (149).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215404.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1073).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1452).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211937.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215726.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (30).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144014.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_207.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1104).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (216).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(18).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (625).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (90).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(225).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153126 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (630).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_123123 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205453.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_131259 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Healthy(111).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1252).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_213920.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1345).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222546.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211050.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Healthy(28).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1062).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_125945 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (992).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (169).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_123359 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (210).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155326 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_211634.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1388).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_140304 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (339).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (516).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (437).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1025).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1369).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (261).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222607.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_46.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_203.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (966).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_75.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1481).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1431).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_222919.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (639).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211011_134703 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_81.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211011_133205 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(83).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_125051 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215658.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222402.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (350).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(107).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(264).png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\1b5d1728-e24e-4c35-8fc8-a0edefb22c70.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1181).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (986).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_161923 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_162828 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (133).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_221731.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\806cdca9-e221-4ebb-8f31-0e4115bcbc83_rotated_360.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_165838 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(336).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(222).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_164706 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205321.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (347).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1498).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_152934 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_140304 - Copy (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205043.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214352.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211008_124933 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (217).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1294).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1442).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144040_1.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_180.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155053 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_135.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222451.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_210937.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204623.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(122).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (197).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_143945(1).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222119.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (85).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_160622 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (641).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (206).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (526).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_140502 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (268).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_161001 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214343.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(30).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_123331 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155819 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_222209.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (60).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(56).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_25.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204902.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_93.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1061).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_221610.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153112 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (601).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_203952.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_62.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155457 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_30.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_160300 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(101).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_213834.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215111.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_116.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1297).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211421.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Healthy(92).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (122).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(112).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (227).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (72).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_9.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\69fb7234-1a3a-4ee7-bc4d-81e3eaa75400.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214338.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_219.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (136).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_170355 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215609.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_2.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_212309.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (77).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221625.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204429.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_294.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_52.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204144.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_170717 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (152).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_162027 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211008_124524 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_231.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1242).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_162616 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_29.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_160.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220824.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_170214 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221115.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(59).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153419 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_211847.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Screenshot 2024-10-28 192720_rotated_270.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_153332 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221836.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220956.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (971).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (109).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1391).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_140228.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_164105 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_154812 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(278).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_130306 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_221819.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214521.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1495).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212614.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (170).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1016).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221219.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144201_2.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215138.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215443.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204805.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155406 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (412).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (675).jpg,Guava,Healthy,0,Guava_Healthy
